source_path	source_id	root_or_group_id	date	cwd_or_worktree	relevance	disposition	topics	evidence_surface	execution_lifecycle	current_owner	duplicate_key	confidence	reason
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T02-03-25-019fc036-33ab-7990-9d8b-4e8795b96d6b.jsonl	019fc036-33ab-7990-9d8b-4e8795b96d6b	019f9d6a-b843-77b0-9b63-4bd2d61591ac	2026-08-02	/data/CoordExp/.worktrees/permutation-bundle-coordinate-noise-pilot	high	needs-summary	infrastructure|evaluation	metrics-artifacts	executed-or-validation	unowned	group:019f9d6a-b843-77b0-9b63-4bd2d61591ac	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/01/rollout-2026-08-01T20-46-00-019fbf13-9782-7043-acb9-109862842b07.jsonl	019fbf13-9782-7043-acb9-109862842b07	019f9d6a-b843-77b0-9b63-4bd2d61591ac	2026-08-01	/data/CoordExp/.worktrees/permutation-bundle-coordinate-noise-pilot	high	unexecuted	ordering|geometry	metrics-artifacts	retired-or-partial	/data/CoordExp/.worktrees/research-probes	group:019f9d6a-b843-77b0-9b63-4bd2d61591ac	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/01/rollout-2026-08-01T20-12-10-019fbef4-9f1f-70d0-90d8-09f10100e6b7.jsonl	019fbef4-9f1f-70d0-90d8-09f10100e6b7	019f9d6a-b843-77b0-9b63-4bd2d61591ac	2026-08-01	/data/CoordExp/.worktrees/permutation-bundle-coordinate-noise-pilot	high	unexecuted	ordering|geometry	metrics-artifacts	planned-or-unexecuted	/data/CoordExp/.worktrees/research-probes	group:019f9d6a-b843-77b0-9b63-4bd2d61591ac	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T02-07-41-019fc03a-1b52-75e2-a5a9-acc27a79514a.jsonl	019fc03a-1b52-75e2-a5a9-acc27a79514a	019f9d6a-b843-77b0-9b63-4bd2d61591ac	2026-08-02	/data/CoordExp/.worktrees/permutation-bundle-coordinate-noise-pilot	high	unexecuted	infrastructure|evaluation	metrics-artifacts	planned-or-unexecuted	unowned	group:019f9d6a-b843-77b0-9b63-4bd2d61591ac	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T09-16-12-019fc1c2-6dd8-7503-8af5-5fe38027c428.jsonl	019fc1c2-6dd8-7503-8af5-5fe38027c428	019f9d6a-b843-77b0-9b63-4bd2d61591ac	2026-08-02	/data/CoordExp/.worktrees/permutation-bundle-coordinate-noise-pilot	high	unexecuted	research-governance|claims	metrics-artifacts	retired-or-partial	unowned	group:019f9d6a-b843-77b0-9b63-4bd2d61591ac	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T09-16-20-019fc1c2-8de8-7f80-ae86-4eeb4168d7df.jsonl	019fc1c2-8de8-7f80-ae86-4eeb4168d7df	019f9d6a-b843-77b0-9b63-4bd2d61591ac	2026-08-02	/data/CoordExp/.worktrees/permutation-bundle-coordinate-noise-pilot	high	needs-summary	research-governance|claims	metrics-artifacts	retired-or-partial	unowned	group:019f9d6a-b843-77b0-9b63-4bd2d61591ac	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T02-21-01-019fc046-5015-7030-9096-38752b556525.jsonl	019fc046-5015-7030-9096-38752b556525	019f9d6a-b843-77b0-9b63-4bd2d61591ac	2026-08-02	/data/CoordExp/.worktrees/permutation-bundle-coordinate-noise-pilot	high	unexecuted	ordering|geometry	metrics-artifacts	retired-or-partial	/data/CoordExp/.worktrees/research-probes	group:019f9d6a-b843-77b0-9b63-4bd2d61591ac	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T09-19-55-019fc1c5-d4b8-7533-96c9-ecf9b09bbef1.jsonl	019fc1c5-d4b8-7533-96c9-ecf9b09bbef1	019fa6b3-8a3b-7e31-913e-2c019ba33a06	2026-08-02	/data/CoordExp	high	needs-summary	research-governance|claims	metrics-artifacts	retired-or-partial	unowned	group:019fa6b3-8a3b-7e31-913e-2c019ba33a06	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T09-20-14-019fc1c6-202d-7d13-9cfa-886acc3fbb71.jsonl	019fc1c6-202d-7d13-9cfa-886acc3fbb71	019fa6b3-8a3b-7e31-913e-2c019ba33a06	2026-08-02	/data/CoordExp	high	needs-summary	research-governance|claims	metrics-artifacts	executed-or-validation	unowned	group:019fa6b3-8a3b-7e31-913e-2c019ba33a06	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T09-20-19-019fc1c6-31f5-7c43-89b0-b78b19ecba0a.jsonl	019fc1c6-31f5-7c43-89b0-b78b19ecba0a	019fbdc9-b62a-7461-b20e-23619ebc36a0	2026-08-02	/data/CoordExp	high	unexecuted	ordering|geometry	metrics-artifacts	retired-or-partial	/data/CoordExp/.worktrees/research-probes	group:019fbdc9-b62a-7461-b20e-23619ebc36a0	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T09-20-27-019fc1c6-513f-7950-bf4c-9dd43d224eeb.jsonl	019fc1c6-513f-7950-bf4c-9dd43d224eeb	019fbdc9-b62a-7461-b20e-23619ebc36a0	2026-08-02	/data/CoordExp	medium	unexecuted	research-validity|infrastructure	metrics-artifacts	planned-or-unexecuted	unowned	group:019fbdc9-b62a-7461-b20e-23619ebc36a0	medium	correction round: research-validity/probe/worktree signal; raw JSONL retained as authority
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T09-25-53-019fc1cb-4988-78b2-9dc8-c0a431cbc93e.jsonl	019fc1cb-4988-78b2-9dc8-c0a431cbc93e	019f9d6a-b843-77b0-9b63-4bd2d61591ac	2026-08-02	/data/CoordExp/.worktrees/permutation-bundle-coordinate-noise-pilot	high	needs-summary	research-validity|infrastructure	metrics-artifacts	executed-or-validation	/data/CoordExp/.worktrees/research-probes	group:019f9d6a-b843-77b0-9b63-4bd2d61591ac	high	correction round: research-validity/probe/worktree signal; raw JSONL retained as authority
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T10-12-58-019fc1f6-64ba-71c2-ab82-0f205d965856.jsonl	019fc1f6-64ba-71c2-ab82-0f205d965856	019fa6b3-8a3b-7e31-913e-2c019ba33a06	2026-08-02	/data/CoordExp	medium	needs-summary	research-validity|infrastructure	metrics-artifacts	executed-or-validation	unowned	group:019fa6b3-8a3b-7e31-913e-2c019ba33a06	medium	correction round: research-validity/probe/worktree signal; raw JSONL retained as authority
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T14-29-19-019fc2e1-1622-7482-a03c-49df4f12f2e1.jsonl	019fc2e1-1622-7482-a03c-49df4f12f2e1	019fa6b3-8a3b-7e31-913e-2c019ba33a06	2026-08-02	/data/CoordExp	skip	development-skip	generic-development	none	not-applicable	unowned	group:019fa6b3-8a3b-7e31-913e-2c019ba33a06	high	generic tool/plugin/workflow traffic; no research evidence surface
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T09-28-35-019fc1cd-c3c9-7b00-b3a0-e67cef600679.jsonl	019fc1cd-c3c9-7b00-b3a0-e67cef600679	019f9d6a-b843-77b0-9b63-4bd2d61591ac	2026-08-02	/data/CoordExp/.worktrees/permutation-bundle-coordinate-noise-pilot	high	unexecuted	ordering|geometry	metrics-artifacts	retired-or-partial	/data/CoordExp/.worktrees/research-probes	group:019f9d6a-b843-77b0-9b63-4bd2d61591ac	high	deep-read candidate; topic signal extracted from visible messages
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T10-13-21-019fc1f6-bf8e-7f30-bb3d-fdaf85131810.jsonl	019fc1f6-bf8e-7f30-bb3d-fdaf85131810	019fa6b3-8a3b-7e31-913e-2c019ba33a06	2026-08-02	/data/CoordExp	medium	needs-summary	research-validity|infrastructure	metrics-artifacts	executed-or-validation	unowned	group:019fa6b3-8a3b-7e31-913e-2c019ba33a06	medium	correction round: research-validity/probe/worktree signal; raw JSONL retained as authority
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T14-30-07-019fc2e1-d349-73f3-9ad1-36ccf0be7a45.jsonl	019fc2e1-d349-73f3-9ad1-36ccf0be7a45	019fa6b3-8a3b-7e31-913e-2c019ba33a06	2026-08-02	/data/CoordExp	skip	development-skip	generic-development	none	not-applicable	unowned	group:019fa6b3-8a3b-7e31-913e-2c019ba33a06	high	generic tool/plugin/workflow traffic; no research evidence surface
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T10-13-11-019fc1f6-97f7-7d80-a3e6-9cc33241c911.jsonl	019fc1f6-97f7-7d80-a3e6-9cc33241c911	019fa6b3-8a3b-7e31-913e-2c019ba33a06	2026-08-02	/data/CoordExp	skip	development-skip	generic-development	none	not-applicable	unowned	group:019fa6b3-8a3b-7e31-913e-2c019ba33a06	high	generic tool/plugin/workflow traffic; no research evidence surface
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T14-36-07-019fc2e7-5355-7b31-b6fc-21cdeecf335a.jsonl	019fc2e7-5355-7b31-b6fc-21cdeecf335a	019fa6b3-8a3b-7e31-913e-2c019ba33a06	2026-08-02	/data/CoordExp	skip	development-skip	generic-development	none	not-applicable	unowned	group:019fa6b3-8a3b-7e31-913e-2c019ba33a06	high	generic tool/plugin/workflow traffic; no research evidence surface
/data/CoordExp/.codex/sessions/2026/08/02/rollout-2026-08-02T14-42-05-019fc2ec-ca0e-7b32-955b-9647189e8c22.jsonl	019fc2ec-ca0e-7b32-955b-9647189e8c22	019fa6b3-8a3b-7e31-913e-2c019ba33a06	2026-08-02	/data/CoordExp	medium	needs-summary	research-validity|infrastructure	metrics-artifacts	executed-or-validation	unowned	group:019fa6b3-8a3b-7e31-913e-2c019ba33a06	medium	correction round: research-validity/probe/worktree signal; raw JSONL retained as authority
