source_path	source_id	root_or_group_id	date	cwd_or_worktree	relevance	disposition	topics	evidence_surface	execution_lifecycle	current_owner	duplicate_key	confidence	reason
/data/CoordExp/.codex/sessions/2026/07/01/rollout-2026-07-01T15-38-30-019f1e54-ef03-7f00-bec0-a5a39fdf0b3f.jsonl	019f1e54-ef03-7f00-bec0-a5a39fdf0b3f	019f1de0-4756-7240-9cf2-7bf5cf80a42a	2026-07-01	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019f1de0-4756-7240-9cf2-7bf5cf80a42a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/01/rollout-2026-07-01T15-38-30-019f1e54-eff6-7940-8e78-ead28d5789b1.jsonl	019f1e54-eff6-7940-8e78-ead28d5789b1	019f1de0-4756-7240-9cf2-7bf5cf80a42a	2026-07-01	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019f1de0-4756-7240-9cf2-7bf5cf80a42a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/01/rollout-2026-07-01T15-38-31-019f1e54-f148-7db0-b2c6-c027218659b5.jsonl	019f1e54-f148-7db0-b2c6-c027218659b5	019f1de0-4756-7240-9cf2-7bf5cf80a42a	2026-07-01	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019f1de0-4756-7240-9cf2-7bf5cf80a42a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/01/rollout-2026-07-01T16-00-12-019f1e68-cb47-7652-b4b2-793217f5741c.jsonl	019f1e68-cb47-7652-b4b2-793217f5741c	019f1de0-4756-7240-9cf2-7bf5cf80a42a	2026-07-01	/data/CoordExp	skip	development-skip	generic-development	none	planned	unowned	group:019f1de0-4756-7240-9cf2-7bf5cf80a42a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T02-15-19-019f209b-f30e-7d53-ab4c-f1dcd54f0778.jsonl	019f209b-f30e-7d53-ab4c-f1dcd54f0778	019f1de0-4756-7240-9cf2-7bf5cf80a42a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019f1de0-4756-7240-9cf2-7bf5cf80a42a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T02-15-19-019f209b-f3e9-7af1-89c7-2a58988272a1.jsonl	019f209b-f3e9-7af1-89c7-2a58988272a1	019f1de0-4756-7240-9cf2-7bf5cf80a42a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019f1de0-4756-7240-9cf2-7bf5cf80a42a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T02-15-19-019f209b-f528-7aa0-a61b-7bd1d8c9f1a6.jsonl	019f209b-f528-7aa0-a61b-7bd1d8c9f1a6	019f1de0-4756-7240-9cf2-7bf5cf80a42a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019f1de0-4756-7240-9cf2-7bf5cf80a42a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T02-47-12-019f20b9-2690-7b82-8301-2b08793488fc.jsonl	019f20b9-2690-7b82-8301-2b08793488fc	019f1de0-4756-7240-9cf2-7bf5cf80a42a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	planned	unowned	group:019f1de0-4756-7240-9cf2-7bf5cf80a42a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T07-34-42-019f21c0-5ae3-71c2-ae99-766a0ff01400.jsonl	019f21c0-5ae3-71c2-ae99-766a0ff01400	019f21c0-5ae3-71c2-ae99-766a0ff01400	2026-07-02	/data/CoordExp	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	unowned	group:019f21c0-5ae3-71c2-ae99-766a0ff01400	medium	correction: research-adjacent infrastructure/spec seam without a decision-bearing scientific result
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T08-15-36-019f21e5-ceca-7a72-9936-13e3e2a1e994.jsonl	019f21e5-ceca-7a72-9936-13e3e2a1e994	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T08-15-36-019f21e5-cfc1-72a0-848b-8619e8c4dc82.jsonl	019f21e5-cfc1-72a0-848b-8619e8c4dc82	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	planned	CoordExp-Swift owning unit/OpenSpec (exact owner to verify)	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T08-15-37-019f21e5-d0b7-7420-9258-b1e800b921a0.jsonl	019f21e5-d0b7-7420-9258-b1e800b921a0	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	executed	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T08-15-37-019f21e5-d2fa-7081-8df1-57485cee4bf9.jsonl	019f21e5-d2fa-7081-8df1-57485cee4bf9	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	medium	needs-summary	runtime-reproducibility	reproducibility-validity	executed	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	correction: research-adjacent infrastructure/spec seam without a decision-bearing scientific result
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T11-59-46-019f22b3-0b08-7e42-a0a2-08003efefc12.jsonl	019f22b3-0b08-7e42-a0a2-08003efefc12	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	executed	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T11-59-47-019f22b3-0c2a-7822-a66b-f30a34dd8e4d.jsonl	019f22b3-0c2a-7822-a66b-f30a34dd8e4d	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T11-59-47-019f22b3-0d04-70f3-9977-61c79d1860e6.jsonl	019f22b3-0d04-70f3-9977-61c79d1860e6	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T11-59-47-019f22b3-0dd5-7d83-8571-5dacf4e75f22.jsonl	019f22b3-0dd5-7d83-8571-5dacf4e75f22	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	executed	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T14-44-45-019f234a-1600-75f2-a264-354346f69672.jsonl	019f234a-1600-75f2-a264-354346f69672	019f234a-1600-75f2-a264-354346f69672	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	planned	unowned	group:019f234a-1600-75f2-a264-354346f69672	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T15-33-36-019f2376-cef1-74a0-8eea-4195f4beae0f.jsonl	019f2376-cef1-74a0-8eea-4195f4beae0f	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	infrastructure/workflow owner (exact owner to verify)	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T15-40-14-019f237c-df75-73f3-8f11-095bb56acd60.jsonl	019f237c-df75-73f3-8f11-095bb56acd60	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	medium	needs-summary	runtime-reproducibility	reproducibility-validity	executed	infrastructure/workflow owner (exact owner to verify)	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	manual sensitivity correction: retained research-bearing artifact/scoring trace
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T15-42-41-019f237f-2091-7781-b4ef-704d67fc61fb.jsonl	019f237f-2091-7781-b4ef-704d67fc61fb	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T15-51-50-019f2387-7eaa-7953-a9b3-a817bab4f880.jsonl	019f2387-7eaa-7953-a9b3-a817bab4f880	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	infrastructure/workflow owner (exact owner to verify)	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T15-57-01-019f238c-3e35-73c1-8b8a-b69a17fd87f1.jsonl	019f238c-3e35-73c1-8b8a-b69a17fd87f1	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T16-04-32-019f2393-2191-7b42-8a74-b2d8b5227e06.jsonl	019f2393-2191-7b42-8a74-b2d8b5227e06	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T16-17-38-019f239f-1cf1-79d3-b2bf-d7d9429296cd.jsonl	019f239f-1cf1-79d3-b2bf-d7d9429296cd	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	infrastructure/workflow owner (exact owner to verify)	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T16-23-15-019f23a4-4186-7c52-ac30-10714a829629.jsonl	019f23a4-4186-7c52-ac30-10714a829629	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T16-26-31-019f23a7-3ff5-7453-b274-efc7d9008823.jsonl	019f23a7-3ff5-7453-b274-efc7d9008823	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	high	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T16-42-28-019f23b5-dcf4-7af2-8f07-867175852dd3.jsonl	019f23b5-dcf4-7af2-8f07-867175852dd3	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	infrastructure/workflow owner (exact owner to verify)	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T16-49-53-019f23bc-a601-7700-9c37-0faa88a50bfc.jsonl	019f23bc-a601-7700-9c37-0faa88a50bfc	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T16-55-53-019f23c2-253c-7643-a0f4-21271dcadee3.jsonl	019f23c2-253c-7643-a0f4-21271dcadee3	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-11-35-019f23d0-8392-7653-bd34-5cae2b7b8cfa.jsonl	019f23d0-8392-7653-bd34-5cae2b7b8cfa	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-12-08-019f23d1-05a0-7fd3-aba4-69e84386cba2.jsonl	019f23d1-05a0-7fd3-aba4-69e84386cba2	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	executed	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-18-46-019f23d7-1632-7f73-8f2e-f7d90e2952fa.jsonl	019f23d7-1632-7f73-8f2e-f7d90e2952fa	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	correction: research-adjacent infrastructure/spec seam without a decision-bearing scientific result
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-18-54-019f23d7-3527-7f12-97d5-ab88d6c09adf.jsonl	019f23d7-3527-7f12-97d5-ab88d6c09adf	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-23-57-019f23db-d429-7eb0-9703-a4bff0b97be0.jsonl	019f23db-d429-7eb0-9703-a4bff0b97be0	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-33-16-019f23e4-5e61-76d1-981a-d78693fed782.jsonl	019f23e4-5e61-76d1-981a-d78693fed782	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-33-54-019f23e4-f34d-73f1-92e4-82bf017c7140.jsonl	019f23e4-f34d-73f1-92e4-82bf017c7140	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-44-52-019f23ee-fafc-7e83-99b4-530b82fff4e2.jsonl	019f23ee-fafc-7e83-99b4-530b82fff4e2	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	medium	needs-summary	runtime-reproducibility	reproducibility-validity	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	correction: research-adjacent infrastructure/spec seam without a decision-bearing scientific result
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-45-02-019f23ef-2130-7d60-b867-8241ada04ff4.jsonl	019f23ef-2130-7d60-b867-8241ada04ff4	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
/data/CoordExp/.codex/sessions/2026/07/02/rollout-2026-07-02T17-56-47-019f23f9-e650-7c02-bad1-e37264728017.jsonl	019f23f9-e650-7c02-bad1-e37264728017	019ef3ae-106b-7b32-9d3f-e8ddc901205a	2026-07-02	/data/CoordExp	skip	development-skip	generic-development	none	invalid-or-held	unowned	group:019ef3ae-106b-7b32-9d3f-e8ddc901205a	medium	sanitized task or strict fallback is generic plugin/tool/Codex/Serena/release/config/development work
