source_path	source_id	root_or_group_id	date	cwd_or_worktree	relevance	disposition	topics	evidence_surface	execution_lifecycle	current_owner	duplicate_key	confidence	reason
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T01-59-40-019e1f0f-aa28-7573-bd99-a431f85c1099.jsonl	019e1f0f-aa28-7573-bd99-a431f85c1099	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:c75dbc453d3f	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T02-11-22-019e1f1a-60e3-7102-bcae-68cb28c4cdca.jsonl	019e1f1a-60e3-7102-bcae-68cb28c4cdca	019e1f1a-60e3-7102-bcae-68cb28c4cdca	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	none	low	no actual user task after standalone bootstrap exclusion
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T06-26-19-019e2003-c988-70e3-bba2-7f9cb08fd0ed.jsonl	019e2003-c988-70e3-bba2-7f9cb08fd0ed	019e2003-c988-70e3-bba2-7f9cb08fd0ed	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:11e9c45e63a7	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T06-35-11-019e200b-e79a-71b2-b2f8-a3f792561c8f.jsonl	019e200b-e79a-71b2-b2f8-a3f792561c8f	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	medium	covered	data-eval	artifact-metric	planned;reviewed	unowned	task:7fcfa11a8658	medium	technical review or audit that can validate or invalidate research evidence, artifact provenance, or reproducibility
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T06-35-11-019e200b-e7f8-7da0-964d-b8a469d3923f.jsonl	019e200b-e7f8-7da0-964d-b8a469d3923f	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	medium	covered	qwen-mechanism;teacher-forcing;data-eval	artifact-metric	planned;reviewed	unowned	task:3f988b5c1f05	medium	technical review or audit that can validate or invalidate research evidence, artifact provenance, or reproducibility
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T06-35-11-019e200b-e83f-7751-89f1-2503a704099d.jsonl	019e200b-e83f-7751-89f1-2503a704099d	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:642fff441d95	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T07-43-30-019e204a-74af-7bb3-b044-41f5215b7405.jsonl	019e204a-74af-7bb3-b044-41f5215b7405	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:3277899e718e	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T07-43-31-019e204a-74f9-7552-bd71-1aa06d59f54c.jsonl	019e204a-74f9-7552-bd71-1aa06d59f54c	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:1aa2cb8fcc28	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T08-02-17-019e205b-a409-7972-bcac-347b6dc198af.jsonl	019e205b-a409-7972-bcac-347b6dc198af	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:764ea75ed5f3	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T08-46-30-019e2084-2134-7040-90c2-7e214b3893e9.jsonl	019e2084-2134-7040-90c2-7e214b3893e9	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:ef94005e625f	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T08-56-03-019e208c-dd0c-70d0-8633-dacfdf24d00d.jsonl	019e208c-dd0c-70d0-8633-dacfdf24d00d	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:d245b575e942	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T09-06-45-019e2096-abf2-7363-a41a-1c163ee62c95.jsonl	019e2096-abf2-7363-a41a-1c163ee62c95	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	medium	covered	qwen-mechanism;data-eval	artifact-metric	executed;planned;reviewed	unowned	task:28d5f9ab7586	medium	technical review or audit that can validate or invalidate research evidence, artifact provenance, or reproducibility
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T09-13-43-019e209d-0a85-7f33-b8d6-603501b3dc4d.jsonl	019e209d-0a85-7f33-b8d6-603501b3dc4d	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:20ac5ebaf0eb	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T09-21-38-019e20a4-4ba7-7452-8530-daa1f15aa319.jsonl	019e20a4-4ba7-7452-8530-daa1f15aa319	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:3e939c34ba21	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T09-32-52-019e20ae-94f7-7e31-89a2-c4baae7d271d.jsonl	019e20ae-94f7-7e31-89a2-c4baae7d271d	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:29c1e73fdc8c	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T09-41-59-019e20b6-edbe-75d0-8bef-9597946b8f3c.jsonl	019e20b6-edbe-75d0-8bef-9597946b8f3c	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:5d6faea23ca0	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T09-51-35-019e20bf-b6e7-77e3-97c0-3a5b3eaf526d.jsonl	019e20bf-b6e7-77e3-97c0-3a5b3eaf526d	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:c30f7547c59c	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T09-58-33-019e20c6-185a-74d0-9fa8-b8097ac0d54e.jsonl	019e20c6-185a-74d0-9fa8-b8097ac0d54e	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:d98bce7f1519	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-01-59-019e20c9-3bd6-77a3-a870-230c56194192.jsonl	019e20c9-3bd6-77a3-a870-230c56194192	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:672c9c9e83b9	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-14-33-019e20d4-bc51-77a1-bd7c-89e84a425c09.jsonl	019e20d4-bc51-77a1-bd7c-89e84a425c09	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:34e30eccf694	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-19-26-019e20d9-3405-7e53-97ff-8b5188db970b.jsonl	019e20d9-3405-7e53-97ff-8b5188db970b	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:4ba269ccbead	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-24-31-019e20dd-dd03-79f0-93f5-053a12daa68c.jsonl	019e20dd-dd03-79f0-93f5-053a12daa68c	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:c03a19306fb1	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-27-54-019e20e0-f74b-7253-832d-e0320d66f818.jsonl	019e20e0-f74b-7253-832d-e0320d66f818	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:cd743da76a33	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-32-49-019e20e5-763f-7b03-b788-9c04523b09e1.jsonl	019e20e5-763f-7b03-b788-9c04523b09e1	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:39f98ac062f9	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-37-12-019e20e9-7af0-72b1-9d18-12900e068ed5.jsonl	019e20e9-7af0-72b1-9d18-12900e068ed5	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:030b9ab5595c	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-40-32-019e20ec-87f3-7211-84ab-9a885d82933e.jsonl	019e20ec-87f3-7211-84ab-9a885d82933e	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:933d354fb71e	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-46-01-019e20f1-8b4c-7f41-999a-e48e6936cb44.jsonl	019e20f1-8b4c-7f41-999a-e48e6936cb44	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:264e8332a7cb	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-50-34-019e20f5-b513-7472-b1e5-3f04605733a6.jsonl	019e20f5-b513-7472-b1e5-3f04605733a6	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:d315ccce7c52	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-53-34-019e20f8-7447-73b3-bcc4-e18cac2444b5.jsonl	019e20f8-7447-73b3-bcc4-e18cac2444b5	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:9ef63ac37c2b	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T10-57-00-019e20fb-9a9d-7621-bf87-9066b7d98f33.jsonl	019e20fb-9a9d-7621-bf87-9066b7d98f33	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:4beee2ea8abb	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-00-11-019e20fe-85ef-7a13-867a-78917b9a3024.jsonl	019e20fe-85ef-7a13-867a-78917b9a3024	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:946966148685	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-06-50-019e2104-9994-7fe1-bc75-3385b09b793b.jsonl	019e2104-9994-7fe1-bc75-3385b09b793b	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:ef1e1066a69d	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-12-09-019e2109-7af5-7ad2-9599-2aad27264250.jsonl	019e2109-7af5-7ad2-9599-2aad27264250	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:54abc77f9aa6	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-18-44-019e210f-81fa-73b2-a94a-cc7f0878a257.jsonl	019e210f-81fa-73b2-a94a-cc7f0878a257	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:e1d301e91083	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-24-16-019e2114-91ae-73f0-b7b4-5588aa04e6db.jsonl	019e2114-91ae-73f0-b7b4-5588aa04e6db	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:cc0403a5641a	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-29-03-019e2118-f3cb-7351-b3f4-a4d4b857c8bf.jsonl	019e2118-f3cb-7351-b3f4-a4d4b857c8bf	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:ba2ac4bbc3a6	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-33-53-019e211d-600a-7752-83aa-de7860950832.jsonl	019e211d-600a-7752-83aa-de7860950832	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	executed;planned;reviewed	unowned	task:115db6aa7ed3	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-40-10-019e2123-1d8f-7713-917b-73fb7eced7da.jsonl	019e2123-1d8f-7713-917b-73fb7eced7da	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:144ea69fd6fc	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-46-12-019e2128-a456-7340-baf0-0bebdd11b9a1.jsonl	019e2128-a456-7340-baf0-0bebdd11b9a1	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	executed;planned;reviewed	unowned	task:cc1939163262	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-52-21-019e212e-4789-7243-953b-61614e7d6e08.jsonl	019e212e-4789-7243-953b-61614e7d6e08	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:afccb5bb8663	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T11-59-00-019e2134-5c03-7a10-afd4-c5a2e80003b3.jsonl	019e2134-5c03-7a10-afd4-c5a2e80003b3	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:a24f4c342865	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-04-58-019e2139-d222-7fb1-836a-2e1a9d0ee539.jsonl	019e2139-d222-7fb1-836a-2e1a9d0ee539	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:b99aae4dd6c9	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-10-18-019e213e-b72f-7072-826a-044aab418b12.jsonl	019e213e-b72f-7072-826a-044aab418b12	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:603348393d46	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-16-32-019e2144-6b10-7ca3-aa27-e9293368a791.jsonl	019e2144-6b10-7ca3-aa27-e9293368a791	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:61e62a1a12c0	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-20-56-019e2148-7118-7530-bc08-fc3d10eb114b.jsonl	019e2148-7118-7530-bc08-fc3d10eb114b	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:bcef0d930380	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-26-14-019e214d-4be1-7e42-a105-e8948d2a891d.jsonl	019e214d-4be1-7e42-a105-e8948d2a891d	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:cd5d4c907f7c	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-29-07-019e214f-ef81-7ea2-a662-c148c3f71530.jsonl	019e214f-ef81-7ea2-a662-c148c3f71530	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:b78b3ffd4db4	low	development or implementation task without a direct research decision or evidence-validity effect
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-32-19-019e2152-dc85-7f42-99f6-c1013f63f86e.jsonl	019e2152-dc85-7f42-99f6-c1013f63f86e	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	medium	covered	anchor-grid;data-eval	data-statistics	executed;planned;reviewed	unowned	task:9dc2c6054ce7	medium	technical review or audit that can validate or invalidate research evidence, artifact provenance, or reproducibility
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-39-39-019e2159-9610-7600-b783-447df80e208d.jsonl	019e2159-9610-7600-b783-447df80e208d	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:52f7712cc989	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-43-34-019e215d-2c8f-76f0-8177-1ed25ea0c1c5.jsonl	019e215d-2c8f-76f0-8177-1ed25ea0c1c5	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:a1d0a57f6069	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-49-29-019e2162-95e5-7ac0-a0ef-83d8475df429.jsonl	019e2162-95e5-7ac0-a0ef-83d8475df429	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:30896be7702c	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T12-54-53-019e2167-86f2-7a33-8595-e33d6a6bdafa.jsonl	019e2167-86f2-7a33-8595-e33d6a6bdafa	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:f649e9866bec	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-06-33-019e2172-3491-73c3-b4da-c5b11ea40995.jsonl	019e2172-3491-73c3-b4da-c5b11ea40995	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	implemented	unowned	task:57439137f4c4	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-13-41-019e2178-be16-7811-a474-c595be2849e7.jsonl	019e2178-be16-7811-a474-c595be2849e7	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:92262c4aa63d	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-19-02-019e217d-a1c6-7563-94a5-899f3266da99.jsonl	019e217d-a1c6-7563-94a5-899f3266da99	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	executed;planned;reviewed	unowned	task:bbe891aef796	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-26-30-019e2184-7acc-71b3-a440-fc9919db578c.jsonl	019e2184-7acc-71b3-a440-fc9919db578c	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	skip	development-skip	development-only	none	unknown	unowned	task:a5fa7c84fa25	low	ordinary implementation or code/spec review without material research-evidence influence
/data/CoordExp/.codex/sessions/2026/05/13/rollout-2026-05-13T13-32-32-019e2189-fe26-7993-9c5e-aa5fadf79b68.jsonl	019e2189-fe26-7993-9c5e-aa5fadf79b68	019e1f0d-d12b-7b13-9bc3-db8a2d50ef60	2026-05-13	/data/CoordExp	medium	covered	qwen-mechanism	research-interpretation	executed;planned;reviewed	unowned	task:11b155dd7a82	medium	technical review or audit that can validate or invalidate research evidence, artifact provenance, or reproducibility
